antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_len,consequent_len,consequent_item,antecedents_str,consequent_str,min_support,min_confidence,min_lift,max_antecedent_len
"frozenset({'hashtag=delicious', 'hashtag=طولكرم', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=رام_الله, hashtag=طولكرم}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=الخليل', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=الخليل, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=delicious', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=like, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=رام_الله', 'hashtag=توصيل'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=توصيل, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قلقيلية', 'hashtag=delicious', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=رام_الله, hashtag=قلقيلية}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=رام_الله', 'hashtag=فلسطين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=رام_الله, hashtag=فلسطين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=delicious', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=رام_الله, hashtag=يمي}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=دجاج', 'hashtag=delicious', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=دجاج, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=delicious', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=توصيل_طلبات, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=follow', 'hashtag=delicious', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=follow, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=رام_الله', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=delivery, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=delicious', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=بيت_لحم, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=yummy', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=yummy, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اريحا', 'hashtag=delicious', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=اريحا, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=رام_الله', 'hashtag=حوارة'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=حوارة, hashtag=رام_الله}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=لذيذ', 'hashtag=delicious', 'hashtag=رام_الله'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=رام_الله, hashtag=لذيذ}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=delicious', 'hashtag=جنين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=جنين, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=نابلس', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=delicious', 'hashtag=كنتاكي'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=كنتاكي, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=delicious', 'hashtag=طولكرم'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=طولكرم, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=delicious', 'hashtag=الخليل'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=الخليل, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=نابلس', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=like, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=delicious', 'hashtag=توصيل'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=توصيل, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=قلقيلية', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=قلقيلية, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=delicious', 'hashtag=فلسطين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=فلسطين, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=نابلس', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=نابلس, hashtag=يمي}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=delicious', 'hashtag=دجاج'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=دجاج, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=نابلس', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=توصيل_طلبات, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=follow', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=follow, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=delivery', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=delivery, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=بيت_لحم', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=بيت_لحم, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=delicious', 'hashtag=yummy'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=yummy, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اريحا', 'hashtag=نابلس', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=اريحا, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نابلس', 'hashtag=delicious', 'hashtag=حوارة'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=حوارة, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=لذيذ', 'hashtag=delicious', 'hashtag=نابلس'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=لذيذ, hashtag=نابلس}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=delicious', 'hashtag=جنين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=جنين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=جنين', 'hashtag=كنتاكي'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=جنين, hashtag=كنتاكي}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=جنين', 'hashtag=طولكرم'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=جنين, hashtag=طولكرم}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=جنين', 'hashtag=الخليل'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=الخليل, hashtag=جنين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=delicious', 'hashtag=جنين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=like, hashtag=جنين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=جنين', 'hashtag=توصيل'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=توصيل, hashtag=جنين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قلقيلية', 'hashtag=delicious', 'hashtag=جنين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=جنين, hashtag=قلقيلية}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=جنين', 'hashtag=فلسطين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=جنين, hashtag=فلسطين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=يمي', 'hashtag=delicious', 'hashtag=جنين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=جنين, hashtag=يمي}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=جنين', 'hashtag=دجاج'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=جنين, hashtag=دجاج}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=delicious', 'hashtag=جنين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=توصيل_طلبات, hashtag=جنين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=follow', 'hashtag=delicious', 'hashtag=جنين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=follow, hashtag=جنين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delivery', 'hashtag=جنين', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=delivery, hashtag=جنين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=بيت_لحم', 'hashtag=delicious', 'hashtag=جنين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=بيت_لحم, hashtag=جنين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=yummy', 'hashtag=جنين', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=yummy, hashtag=جنين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اريحا', 'hashtag=delicious', 'hashtag=جنين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=اريحا, hashtag=جنين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=جنين', 'hashtag=حوارة'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=جنين, hashtag=حوارة}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=لذيذ', 'hashtag=delicious', 'hashtag=جنين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=جنين, hashtag=لذيذ}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=delicious', 'hashtag=كنتاكي'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=كنتاكي}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=delicious', 'hashtag=طولكرم'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=طولكرم}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=delicious', 'hashtag=الخليل'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=الخليل}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=like', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=like, hashtag=palestine}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=delicious', 'hashtag=توصيل'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=توصيل}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=قلقيلية', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=قلقيلية}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=delicious', 'hashtag=فلسطين'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=فلسطين}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=يمي', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=يمي}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=delicious', 'hashtag=دجاج'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=دجاج}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=توصيل_طلبات', 'hashtag=delicious', 'hashtag=palestine'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=توصيل_طلبات}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=follow', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=follow, hashtag=palestine}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=delivery', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=delivery, hashtag=palestine}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=بيت_لحم', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=بيت_لحم}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=delicious', 'hashtag=yummy'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=yummy}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=اريحا', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=اريحا}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=delicious', 'hashtag=حوارة'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=حوارة}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=palestine', 'hashtag=لذيذ', 'hashtag=delicious'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=palestine, hashtag=لذيذ}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=طولكرم', 'hashtag=كنتاكي'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=طولكرم, hashtag=كنتاكي}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=delicious', 'hashtag=الخليل', 'hashtag=كنتاكي'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=الخليل, hashtag=كنتاكي}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=like', 'hashtag=delicious', 'hashtag=كنتاكي'})",frozenset({'high_view_rate'}),0.050314465408805034,0.27672955974842767,0.025157232704402517,0.5,1.8068181818181819,0.011233732842846407,1.4465408805031448,0.47019867549668876,3,1,high_view_rate,"{hashtag=delicious, hashtag=like, hashtag=كنتاكي}",{high_view_rate},0.01,0.4,1.2,3
