business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,kind,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate
Vanilla Palestine,Cafes/Restaurants,139000.0,2025-04-28,0.0,Monday,4,Image,مشروب جنجر توست مش بس جرب… رح يخرب فيك 😎😭 جربوه بجميع فروع فانيلا 🤩 #VANILLA_Today_and_everyday #ginger_Twist#vanilla #جنجر_توست,155,4,4,1200.0,3.0,0.0,Arabic,True,True,0.0,False,False,False,True,0.0,,1203.0,0.008654676258992806,0.008633093525179856,2.1582733812949642e-05,0.0,0.0,2025-04-28/2025-05-04,0,0,night,long,few,many,high,large,1,0,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2025-04-23,0.0,Wednesday,4,Image,Summer’s calling 📞 Grab your Yafa Refresher at VANILLA! 🍹☀️ #VANILLA_Today_and_everyday,99,1,3,1300.0,0.0,0.0,English,True,True,0.0,False,False,False,False,0.0,,1300.0,0.00935251798561151,0.00935251798561151,0.0,0.0,0.0,2025-04-21/2025-04-27,0,0,night,medium,few,few,high,large,1,0,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2025-03-21,0.0,Friday,3,Image,تناعم عجيب للنكهات اللذيذة.. 🍰 جربوا الآن سان سيبستيان تشيزكيك الجديدة من فانيلا😋 #VANILLA_Today_and_everyday #فانيلا_اليوم_وكل_يوم,146,2,3,4.0,1.0,0.0,Arabic,True,True,0.0,False,False,False,True,0.0,,5.0,3.597122302158273e-05,2.8776978417266186e-05,7.1942446043165465e-06,0.0,0.0,2025-03-17/2025-03-23,0,0,night,long,few,few,low,large,0,0,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2025-03-15,0.0,Saturday,3,Image,أمي.. كل عام وأنتِ أجمل نعمة 💜 هذا يومك، نقدّر وجودك بكل لحظة من فانيلا 🎂 الحجوزات عبر رسائل الصفحة 💌,114,0,4,44.0,4.0,0.0,Arabic,True,True,0.0,False,False,False,True,0.0,,48.0,0.00034532374100719427,0.00031654676258992807,2.8776978417266186e-05,0.0,0.0,2025-03-10/2025-03-16,0,0,night,medium,none,many,medium,large,0,0,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2025-03-07,0.0,Friday,3,Image,بوفيه الإفطار الرمضاني 🌙 في فانيلا - فرع الطيرة وفرع نابلس ⭐⭐⭐⭐⭐ للحجز: 022961179 #Ramadan2025 #RamadanKareem #VANILLA_Today_and_everyday #فانيلا_اليوم_وكل_يوم,189,4,6,963.0,6.0,0.0,Arabic,True,True,0.0,True,True,False,True,0.0,,969.0,0.006971223021582734,0.006928057553956835,4.3165467625899284e-05,0.0,0.0,2025-03-03/2025-03-09,0,0,night,long,few,many,high,large,1,0,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-05-08,0.0,Friday,5,Reel,Freshly baked Every Morning 😊 #vanilla #فانيلا_اليوم_وكل_يوم,71,2,1,41.0,0.0,9300.0,English,False,False,0.0,False,False,False,False,0.0,,41.0,0.0002949640287769784,0.0002949640287769784,0.0,0.06690647482014389,0.004408602150537635,2026-05-04/2026-05-10,0,1,night,medium,few,few,low,large,0,0,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-05-05,0.0,Tuesday,5,Reel,حاضر و ع بال معايير التوحد ✌🥰 #فانيلا,38,1,2,70.0,1.0,24000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,71.0,0.0005107913669064748,0.0005035971223021583,7.1942446043165465e-06,0.17266187050359713,0.002958333333333333,2026-05-04/2026-05-10,0,1,night,short,few,few,medium,large,0,0,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-05-02,0.0,Saturday,5,Reel,سعيدين جدًا توفروا القعدة المثالية والمساحة اللي بتجمعكم في فرع الطيرة. نتطلع دائمًا لاستقبالكم في مساحاتنا الخاصة VIP Space 🥰 #فانيلا_اليوم_وكل_يوم,166,1,1,1000.0,11.0,38000.0,Arabic,True,True,0.0,True,False,False,True,0.0,,1011.0,0.007273381294964029,0.007194244604316547,7.913669064748202e-05,0.2733812949640288,0.026605263157894736,2026-04-27/2026-05-03,0,1,night,long,few,few,high,large,1,0,1
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-29,0.0,Wednesday,4,Reel,فرنش توست فانيلا 😋🔥 #فانيلا_اليوم_وكل_يوم #فرنش_توست,65,2,2,949.0,2.0,71000.0,Arabic,False,True,0.0,False,False,False,True,0.0,,951.0,0.006841726618705036,0.006827338129496403,1.4388489208633093e-05,0.5107913669064749,0.0133943661971831,2026-04-27/2026-05-03,0,1,night,medium,few,few,high,large,1,1,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-26,0.0,Sunday,4,Reel,كارميل كرانش كريم 😋😋😋 كيكة جديدة من فانيلا #فانيلا_اليوم_وكل_يوم,77,1,3,1600.0,3.0,100000.0,Arabic,False,True,0.0,False,False,False,True,0.0,,1603.0,0.011532374100719424,0.011510791366906475,2.1582733812949642e-05,0.7194244604316546,0.01603,2026-04-20/2026-04-26,0,1,night,medium,few,few,high,large,1,1,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-23,0.0,Thursday,4,Reel,Caramel Crunch Cream 🎂🥳 انعملت خصومي بمناسبة عيد ميلاد ياسمينا #فانيلا_اليوم_وكل_يوم,102,1,3,68.0,2.0,11000.0,English,False,True,0.0,False,False,False,True,0.0,,70.0,0.0005035971223021583,0.0004892086330935252,1.4388489208633093e-05,0.07913669064748201,0.006363636363636364,2026-04-20/2026-04-26,0,1,night,medium,few,few,medium,large,0,0,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-20,0.0,Monday,4,Reel,ربيع بطريقة فانيلا 🌞🥰 #فانيلا_اليوم_وكل_يوم,52,1,2,918.0,3.0,49000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,921.0,0.0066258992805755396,0.00660431654676259,2.1582733812949642e-05,0.35251798561151076,0.01879591836734694,2026-04-20/2026-04-26,0,1,night,short,few,few,high,large,1,1,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-18,0.0,Saturday,4,Reel,مكانكم المفضل ❤️ #فانيلا_اليوم_وكل_يوم,45,1,1,1300.0,2.0,44000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,1302.0,0.009366906474820145,0.00935251798561151,1.4388489208633093e-05,0.31654676258992803,0.02959090909090909,2026-04-13/2026-04-19,0,1,night,short,few,few,high,large,1,0,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-15,0.0,Wednesday,4,Reel,ربيع، شمس و فانيلا 🌞🌸🥰 #فانيلا_اليوم_وكل_يوم,54,1,3,864.0,1.0,56000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,865.0,0.006223021582733813,0.006215827338129497,7.1942446043165465e-06,0.4028776978417266,0.015446428571428571,2026-04-13/2026-04-19,0,1,night,short,few,few,high,large,1,1,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-12,0.0,Sunday,4,Reel,سعيد صباحكم من فانيلا 🌞🥰 #فانيلا_اليوم_وكل_يوم vanilla#,68,1,2,1200.0,2.0,56000.0,Arabic,False,False,0.0,False,False,False,True,0.0,,1202.0,0.008647482014388488,0.008633093525179856,1.4388489208633093e-05,0.4028776978417266,0.021464285714285714,2026-04-06/2026-04-12,0,1,night,medium,few,few,high,large,1,1,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-09,0.0,Thursday,4,Reel,٥ مشاريب بمناسبة فصل الربيع 🌸🌸😎 #فانيلا_اليوم_وكل_يوم,66,1,3,1800.0,2.0,67000.0,Arabic,False,True,0.0,False,False,False,True,0.0,,1802.0,0.012964028776978418,0.012949640287769784,1.4388489208633093e-05,0.48201438848920863,0.0268955223880597,2026-04-06/2026-04-12,0,1,night,medium,few,few,high,large,1,1,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-06,0.0,Monday,4,Reel,The New Very Chocolate Cake 😊😋😋,38,0,3,1500.0,2.0,98000.0,English,False,True,0.0,False,False,False,False,0.0,,1502.0,0.010805755395683453,0.01079136690647482,1.4388489208633093e-05,0.7050359712230215,0.015326530612244899,2026-04-06/2026-04-12,0,1,night,short,none,few,high,large,1,1,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-03,0.0,Friday,4,Reel,فانيلا بجانب فيكم فرع الطيرة 🫶🫶 #فانيلا_اليوم_وكل_يوم,63,1,2,1600.0,5.0,56000.0,Arabic,False,False,0.0,True,False,False,True,0.0,,1605.0,0.011546762589928058,0.011510791366906475,3.597122302158273e-05,0.4028776978417266,0.028660714285714286,2026-03-30/2026-04-05,0,1,night,medium,few,few,high,large,1,1,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-03-31,0.0,Tuesday,3,Reel,اليوم عزة الفلسطينية والكرامة على رؤوسنا ورأس العالم، فانيلا بتقدم لكن المحبة بكل فخر 🥰🙏,96,0,2,811.0,8.0,94000.0,Arabic,False,False,0.0,False,False,True,True,0.0,,819.0,0.005892086330935252,0.005834532374100719,5.755395683453237e-05,0.6762589928057554,0.008712765957446808,2026-03-30/2026-04-05,0,1,night,medium,none,few,high,large,1,1,0
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-03-28,0.0,Saturday,3,Reel,اكبر كمية كوكيز 🍪🥰 #فانيلا_اليوم_وكل_يوم #ramadankareem #كوكيز,74,3,2,109.0,0.0,355000.0,Arabic,False,True,0.0,False,True,False,True,0.0,,109.0,0.0007841726618705036,0.0007841726618705036,0.0,2.553956834532374,0.00030704225352112677,2026-03-23/2026-03-29,0,1,night,medium,few,few,medium,large,0,1,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-05-08,0.0,Friday,5,Image,Milano Beef Sandwich 🔥 An Italian-inspired cold sandwich that makes every bite feel like a new level of flavor 😊,116,0,2,0.0,0.0,0.0,English,False,True,0.0,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-04/2026-05-10,0,0,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-05-06,0.0,Wednesday,5,Image,"A whole new section just landed at WakeUp 🔥 Cold Sandwiches — fresh vibes, light bites, and flavors that hit different 🥪",126,0,2,0.0,0.0,0.0,English,False,True,0.0,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-04/2026-05-10,0,0,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-28,0.0,Tuesday,4,Image,"Not your ordinary salad 🥗✨ Grilled halloumi, fresh flavors, and every bite full of goodness.",98,0,2,1.0,0.0,0.0,English,False,True,0.0,False,False,False,False,0.0,,1.0,5.555555555555556e-05,5.555555555555556e-05,0.0,0.0,0.0,2026-04-27/2026-05-03,0,0,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-25,0.0,Saturday,4,Image,"Fresh veggies, rich cheese, and authentic Italian taste in every bite. 🇮🇹❤️",80,0,2,1.0,0.0,0.0,English,False,True,0.0,False,False,False,False,0.0,,1.0,5.555555555555556e-05,5.555555555555556e-05,0.0,0.0,0.0,2026-04-20/2026-04-26,0,0,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-21,0.0,Tuesday,4,Image,"One bite of San Sebastián, and the mood changes 😍 instantly",62,0,1,0.0,0.0,0.0,English,False,True,0.0,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-20/2026-04-26,0,0,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-19,0.0,Sunday,4,Image,One sip and you’re fully awake 😍 Stay cool with Wakeup Iced Coffee. 🔥,74,0,2,1.0,0.0,0.0,English,False,True,0.0,False,False,False,False,0.0,,1.0,5.555555555555556e-05,5.555555555555556e-05,0.0,0.0,0.0,2026-04-13/2026-04-19,0,0,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-03-17,0.0,Tuesday,3,Image,"🔥 Crispy, saucy, and impossible to resist 😍 Our chicken wings bring the flavor in every bite",99,0,2,1.0,0.0,0.0,English,False,True,0.0,False,False,False,False,0.0,,1.0,5.555555555555556e-05,5.555555555555556e-05,0.0,0.0,0.0,2026-03-16/2026-03-22,0,0,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-03-10,0.0,Tuesday,3,Image,When pasta meets the perfect white sauce… magic ❤️🥺 happens,65,0,2,1.0,0.0,0.0,English,False,True,0.0,False,False,False,False,0.0,,1.0,5.555555555555556e-05,5.555555555555556e-05,0.0,0.0,0.0,2026-03-09/2026-03-15,0,0,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-03-05,0.0,Thursday,3,Image,"Sweeten your Ramadan nights with our rich, fudgy brownies 🌙✨ The perfect treat after Iftar.",100,0,2,1.0,0.0,0.0,English,False,True,0.0,False,True,False,False,0.0,,1.0,5.555555555555556e-05,5.555555555555556e-05,0.0,0.0,0.0,2026-03-02/2026-03-08,0,0,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-03-03,0.0,Tuesday,3,Image,"Fresh, crunchy, and full of flavor 🥗 Our Fattoush Salad is the perfect start to your meal. 👌",100,0,2,1.0,0.0,0.0,English,False,True,0.0,False,False,False,False,0.0,,1.0,5.555555555555556e-05,5.555555555555556e-05,0.0,0.0,0.0,2026-03-02/2026-03-08,0,0,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-05-08,0.0,Friday,5,Reel,ال Cold Sandwiches بالقسم الجديد الاطفال كمان رح يحبوهم كثير 😍,64,0,1,1.0,0.0,516.0,Arabic,False,True,0.0,False,False,False,True,0.0,,1.0,5.555555555555556e-05,5.555555555555556e-05,0.0,0.028666666666666667,0.001937984496124031,2026-05-04/2026-05-10,0,1,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-05-06,0.0,Wednesday,5,Reel,قسم ال Cold Sandwiches الجديد يستاهل تهرب من المحاضرة عشانه 😌💕,69,0,2,2.0,0.0,526.0,Arabic,False,True,0.0,False,False,False,True,0.0,,2.0,0.00011111111111111112,0.00011111111111111112,0.0,0.029222222222222222,0.0038022813688212928,2026-05-04/2026-05-10,0,1,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-05-04,0.0,Monday,5,Reel,New At Wakeup Premium Cold Sandwiches 🔥 لأنه الموظف المثالي بحاجة لسندويش بارد مثالي 😌💕,101,0,4,5.0,1.0,831.0,English,False,True,0.0,False,False,False,True,0.0,,6.0,0.0003333333333333333,0.0002777777777777778,5.555555555555556e-05,0.04616666666666667,0.007220216606498195,2026-05-04/2026-05-10,0,1,night,medium,none,many,medium,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-05-02,0.0,Saturday,5,Reel,"Hello summer, hello energy 🌞 WakeUp Power Shakes got you covered ✌🏻",73,0,2,5.0,1.0,436.0,English,False,True,0.0,False,False,False,False,0.0,,6.0,0.0003333333333333333,0.0002777777777777778,5.555555555555556e-05,0.02422222222222222,0.013761467889908258,2026-04-27/2026-05-03,0,1,night,medium,none,few,medium,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-30,0.0,Thursday,4,Reel,رجعت الجامعة.. ورجع الراكن ❤️🔥 نستناكم بويكاب 🫶☕,57,0,4,4.0,0.0,997.0,Arabic,True,False,0.0,False,False,False,True,0.0,,4.0,0.00022222222222222223,0.00022222222222222223,0.0,0.05538888888888889,0.004012036108324975,2026-04-27/2026-05-03,0,1,night,short,none,many,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-27,0.0,Monday,4,Reel,موهيتو مانجو بنكهة ما بتتوقعها 🥭 حلوة لدرجة آه رح تصير: أكيد آه 🔥,75,0,2,3.0,0.0,717.0,Arabic,False,True,0.0,False,False,False,True,0.0,,3.0,0.00016666666666666666,0.00016666666666666666,0.0,0.03983333333333333,0.0041841004184100415,2026-04-27/2026-05-03,0,1,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-24,0.0,Friday,4,Reel,في ويكاب القصة أكثر من كافيه هو مكان يجمع ناس مختلفة على نفس الشعور راحة طاقة وتجربة بتنعاد كل مرة 💕☕,111,0,2,6.0,0.0,915.0,Arabic,False,False,0.0,False,False,False,True,0.0,,6.0,0.0003333333333333333,0.0003333333333333333,0.0,0.050833333333333335,0.006557377049180328,2026-04-20/2026-04-26,0,1,night,medium,none,few,medium,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-20,0.0,Monday,4,Reel,منيو ويكاب يستناكم لتحجزوا وجبتكم المفضلة على الافطار 😍 أهلا وسهلا فيكم ❤️ للتواصل والحجز: +972 59-578-6078 / 092365533,138,0,2,2.0,0.0,2100.0,Arabic,True,True,0.0,False,False,False,True,0.0,,2.0,0.00011111111111111112,0.00011111111111111112,0.0,0.11666666666666667,0.0009523809523809524,2026-04-20/2026-04-26,0,1,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-16,0.0,Thursday,4,Reel,"Fresh noodles, bold flavors, zero regrets. 🍜 Made to satisfy every craving, one bite at a time. ✌🏻",106,0,2,4.0,0.0,1200.0,English,False,True,0.0,False,False,False,False,0.0,,4.0,0.00022222222222222223,0.00022222222222222223,0.0,0.06666666666666667,0.0033333333333333335,2026-04-13/2026-04-19,0,1,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-13,0.0,Monday,4,Reel,فطور ويكاب.. جاهز ليستقبلكم بأشهى الأطعمة وأمتع الأجواء 😍 احجزوا مكانكم بالإفطار بمنيو ويكاب واستمتعوا ❤️ للتواصل والحجز: +972 59-578-6078 / 092365533,174,0,2,1.0,2.0,981.0,Arabic,True,True,0.0,False,True,False,True,0.0,,3.0,0.00016666666666666666,5.555555555555556e-05,0.00011111111111111112,0.0545,0.0030581039755351682,2026-04-13/2026-04-19,0,1,night,long,none,few,low,medium,0,0,1
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-10,0.0,Friday,4,Reel,إفطار وتعليات 🔥 ويكاب ورمضان قصة غير ❤️ ابتداءً من يوم الأحد 22/2 ❤️ للتواصل والحجز: +972 59-578-6078 / 092365533,132,0,3,1.0,1.0,1200.0,Arabic,True,True,0.0,False,True,False,True,0.0,,2.0,0.00011111111111111112,5.555555555555556e-05,5.555555555555556e-05,0.06666666666666667,0.0016666666666666668,2026-04-06/2026-04-12,0,1,night,medium,none,few,low,medium,0,0,0
Wakeup coffee,Cafes/Restaurants,18000.0,2026-04-06,0.0,Monday,4,Reel,رمضان كريم ❤️,12,0,1,3.0,0.0,916.0,Arabic,False,False,0.0,False,True,False,True,0.0,,3.0,0.00016666666666666666,0.00016666666666666666,0.0,0.050888888888888886,0.0032751091703056767,2026-04-06/2026-04-12,0,1,night,short,none,few,low,medium,0,0,0
Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,73000.0,2026-02-22,0.0,Sunday,2,post,اكتشفوا طبق اليوم المميز 🍽️ للاطلاع على تفاصيل الطبق و للحجز والاستفسار تواصلوا معنا مباشرة 📞 02-2321255 📱 +972526573603 🌐 www.jerichoresorts.com 📍 أريحا - شارع بيسان,178,0,4,81.0,0.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,81.0,0.0011095890410958904,0.0011095890410958904,0.0,0.0,0.0,2026-02-16/2026-02-22,0,0,night,long,none,many,medium,large,0,0,0
Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,73000.0,2026-02-23,0.0,Monday,2,post,أجواء رمضانية مميزة، طعام شهي، سهرات رمضانية مناسبة للشركات وتنظيم الإفطارات واللقاءات الرمضانية راسلونا الآن لمعرفة التفاصيل والحجز 📍 أريحا - شارع بيسان 📞 02-2321255 📱 +972526573603 🌐 www.jerichoresorts.com,226,0,4,35.0,2.0,0.0,Arabic,True,True,0.0,True,True,False,True,0.0,,37.0,0.0005068493150684932,0.00047945205479452054,2.7397260273972603e-05,0.0,0.0,2026-02-23/2026-03-01,0,0,night,long,none,many,medium,large,0,0,0
Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,73000.0,2026-02-25,0.0,Wednesday,2,post,رمضان معنا غير أرجيلة + مشروب + حلو كلها برفقة وجودك وبس 45 شيقل ترس الأندلس - إطلالة مباشرة على البركة اختار مشروبك... وخلي السهرة علينا ✨ 📍 أريحا - شارع بيسان 📞 02-2321255 📱 +972526573603 🌐 www.jerichoresorts.com,246,0,5,32.0,1.0,0.0,Arabic,True,True,0.0,True,True,False,True,0.0,,33.0,0.00045205479452054795,0.00043835616438356166,1.3698630136986302e-05,0.0,0.0,2026-02-23/2026-03-01,0,0,night,long,none,many,medium,large,0,0,0
Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,73000.0,2026-02-26,0.0,Thursday,2,post,رايحين تصلوا في المسجد الأقصى... ولسه محتارين وين الإفطار؟ 🌙 خلوا أجواء رمضان تكتمل مع إقامة مريحة وعرض مميز في قرية أريحا السياحية ✨ غرفة زوجية 🍽️ إفطار + سحور 💰 600 شيقل فقط راحة الإقامة تكمل أجواء رمضان احجزوا الآن واستمتعوا بتجربة رمضانية متكاملة. 📍 أريحا - شارع بيسان 📞 02-2321255 📱 +972526573603 🌐 www.jerichoresorts.com,372,0,8,120.0,25.0,0.0,Arabic,True,True,0.0,True,True,True,True,0.0,,145.0,0.0019863013698630137,0.0016438356164383563,0.00034246575342465754,0.0,0.0,2026-02-23/2026-03-01,0,0,night,long,none,many,medium,large,0,0,1
Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,73000.0,2026-03-09,0.0,Monday,3,post,بمناسبة العيد، جهزنا لكم مسابقة مميزة وفرصة للفوز بقضاء وقت ممتع في قرية أريحا السياحية. متى تأسست قرية أريحا السياحية؟ 1️⃣ 1994 2️⃣ 1998 3️⃣ 1999 الجائزة: 🎁 تذكرتان سباحة + وجبتان غداء من مطعم البركة. شروط المشاركة: اعمل لايك للبوست 👍 اعمل لايك لصفحاتنا على فيسبوك وإنستغرام 📲 اعمل تاغ لـ 3 أصدقاء في التعليقات 👥 شارك المنشور 🔁 سيتم اختيار الرابح عشوائياً من بين الإجابات الصحيحة. نتمنى لكم حظاً موفقاً وكل عام وأنتم بخير 🎉 📍 أريحا - شارع بيسان 📞 02-2321255 📱 +972526573603,554,0,14,90.0,116.0,0.0,Arabic,True,True,0.0,True,True,False,True,0.0,,206.0,0.002821917808219178,0.001232876712328767,0.0015890410958904109,0.0,0.0,2026-03-09/2026-03-15,0,0,night,long,none,many,medium,large,0,0,1
Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,73000.0,2026-03-19,0.0,Thursday,3,post,خلوا فرحة العيد تكتمل بزيارة قرية أريحا السياحية 🌴☀️ واستمتعوا بأجواء أريحا الدافئة، الجلسات الهادئة، والضيافة المميزة للعائلة والأصدقاء 🤍 بنتظركم لتقضوا أوقاتاً لا تنسى.,187,0,4,7.0,0.0,0.0,Arabic,True,True,0.0,True,True,False,True,0.0,,7.0,9.58904109589041e-05,9.58904109589041e-05,0.0,0.0,0.0,2026-03-16/2026-03-22,0,0,night,long,none,many,low,large,0,0,0
Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,73000.0,2026-03-26,0.0,Thursday,3,post,خصوصية تامة... وراحة في كل تفصيل 💧🌿 في قرية أريحا السياحية، استمتعوا بالمسبح المنعش، الشاليهات ذات الخصوصية العالية، والغرف المريحة التي تمنحكم إقامة هادئة بعيداً عن الازدحام. ✨ مسبح بأجواء ممتعة 🏡 شاليهات بخصوصية عالية للعائلة والأصدقاء 🛏️ غرف مريحة لإقامة هادئة مكان يجمع بين الاسترخاء، الخصوصية، والأجواء الدافئة في تجربة متكاملة. للحجز والاستفسار: 📍 أريحا - شارع بيسان 📞 02-2321255 📱 +972526573603,455,0,9,11.0,2.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,13.0,0.00017808219178082192,0.00015068493150684933,2.7397260273972603e-05,0.0,0.0,2026-03-23/2026-03-29,0,0,night,long,none,many,low,large,0,0,0
Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,73000.0,2026-03-30,0.0,Monday,3,post,أجواء دافئة... وراحة تشعرون بها من اللحظة الأولى 🌼☀️ في قرية أريحا السياحية، التفاصيل الصغيرة تصنع فرقاً كبيراً. جلسات هادئة، شمس أريحا الدافئة، وضيافة تمنحكم شعوراً حقيقياً بالاسترخاء. تنتظركم لتعيشوا التجربة بأنفسكم. للحجز والاستفسار تواصلوا معنا مباشرة. 📍 أريحا - شارع بيسان 📞 02-2321255 📱 +972526573603,352,0,6,11.0,0.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,11.0,0.00015068493150684933,0.00015068493150684933,0.0,0.0,0.0,2026-03-30/2026-04-05,0,0,night,long,none,many,low,large,0,0,0
Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,73000.0,2026-04-04,0.0,Saturday,4,post,✨ عرض الغرفة الزوجية لنهاية الأسبوع (شهر أبريل) ✨ استمتعوا بأجواء الهدوء والسكينة التي تستحقونها 📍 أريحا - شارع بيسان ☎️ 02-2321255 📞 +972 525 673 603 🌐 www.jerichoresorts.com,200,0,6,17.0,11.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,28.0,0.0003835616438356164,0.00023287671232876712,0.00015068493150684933,0.0,0.0,2026-03-30/2026-04-05,0,0,night,long,none,many,medium,large,0,0,1
Abu shukri restaurant-مطعم حمص ابو شكري,Cafes/Restaurants,2900.0,2020-05-24,0.0,Sunday,5,post,أسرة مطعم ابو شكري تهنئكم بمناسبة حلول عيد الفطر السعيد أعاده الله علينا وعليكم باليمن والبركات. تقبل الله الطاعات. نستقبلكم إن شاء الله يوم الأربعاء من الساعة ٨ صباحاً حتى الساعة ٤ عصراً. كل عام وأنتم بخير,221,0,0,47.0,16.0,0.0,Arabic,False,False,0.0,False,True,False,False,0.0,,63.0,0.021724137931034483,0.016206896551724137,0.005517241379310344,0.0,0.0,2020-05-18/2020-05-24,0,0,night,long,none,none,high,small,1,0,1
Abu shukri restaurant-مطعم حمص ابو شكري,Cafes/Restaurants,2900.0,2022-05-08,0.0,Sunday,5,post,زبائن مطعم أبو شكري الكرام ابتداءً من غدا الاثنين سوف تكون العطلة الأسبوعية للمطعم يوم الاثنين Monday is our day off,119,0,0,65.0,25.0,0.0,Arabic/English Mixed,False,False,0.0,False,False,False,False,0.0,,90.0,0.03103448275862069,0.022413793103448276,0.008620689655172414,0.0,0.0,2022-05-02/2022-05-08,0,0,night,medium,none,none,high,small,1,0,1
